"track_name","artist_name","track_genre","artist_id","track_id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","duration_ms","explicit"
"Sweet Jane","Cowboy Junkies","Country","3CYSRCHfilgR8DSbkCMp5j","0UoXwAHbkJKIioRR0U0dNl",0.608,0.371,2,-14.254,1,0.0349,0.389,0.538,0.0746,0.536,92.732,4,525253,FALSE
"Come Pick Me Up","Ryan Adams","Country","2qc41rNTtdLK0tV3mJn2Pm","7efIXZOEjoAGD20LzpixR2",0.584,0.273,10,-10.852,1,0.0349,0.0647,0.004,0.255,0.295,123.746,4,318102,FALSE
"Viva Las Vegas","Elvis Presley","Country",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Everyday Is a Winding Road","Sheryl Crow","Country",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ruby, Don't Take Your Love to Town","The Killers","Country",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Daddy Sang Bass","Johnny Cash","Country","6kACVPfCOnqzgfEF5ryl0x","6cyQhHuw8lEXgHGJlXUiR9",0.659,0.564,4,-11.655,1,0.0379,0.814,2.18e-05,0.646,0.783,96.657,4,140413,FALSE
"Stand By Your Man","Tammy Wynette","Country","1LFKKuzn302wp15dYH28id","3qS92hNiLDh3RBZM8MmPOs",0.546,0.44,8,-10.529,1,0.0303,0.694,0.0245,0.35,0.65,117.927,4,175253,FALSE
"Innocent","Taylor Swift","Country","06HL4z0CvFAxyc27GXpf02","1qKyT8DIpxjU3W9m3CkT5d",0.553,0.604,1,-5.295,0,0.0258,0.202,0,0.125,0.186,133.989,4,302266,FALSE
"As Good as I Once Was","Toby Keith","Country",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Male Fantasy","Billie Eilish","Country","6qqNVTkY8uBg9cP3Jd7DAH","4ak9GGe6afmi2HbxEjvhIC",0.687,0.288,2,-10.415,1,0.045,0.863,0,0.0986,0.308,110.927,4,194886,FALSE
"Alabama","Neil Young","Country",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gunpowder & Lead","Miranda Lambert","Country","66lH4jAE7pqPlOlzUKbwA0","70QoPajYzIkug1dqHAAlT0",0.333,0.907,0,-3.191,1,0.0959,0.153,0,0.395,0.353,187.826,4,191693,FALSE
"It's America","Rodney Atkins","Country",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pay No Mind (Snoozer)","Beck","Country",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I'm so Lonesome I Could Cry","Johnny Cash","Country",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Free And Easy (Down The Road I Go)","Dierks Bentley","Country","7x8nK0m0cP2ksQf0mjWdPS","3JrD5PQbOAgGTKhts9Te6d",0.583,0.782,6,-5.328,1,0.027,0.00499,0.000131,0.145,0.682,120.024,4,199560,FALSE
"One Piece At A Time","Johnny Cash","Country","6kACVPfCOnqzgfEF5ryl0x","5GKN4utxM0gqyUXoXc8fZS",0.669,0.551,5,-12.782,1,0.374,0.691,0,0.255,0.964,102.141,4,239973,FALSE
"I Will Always Love You","Dolly Parton","Country","32vWCbZh0xZ4o9gkz4PsEU","7e0i8QUi0QHzBpPd3jVJOR",0.525,0.198,9,-9.982,1,0.0324,0.96,0.000423,0.165,0.187,68.315,4,174853,FALSE
"No Expectations","The Rolling Stones","Country","22bE4uQ6baNwSHPVcDxLCe","1j5CpRv1YIyPD24iqr91lb",0.473,0.274,9,-13.001,1,0.027,0.588,0.0124,0.125,0.281,92.424,4,235933,FALSE
"This Kiss","Faith Hill","Country","25NQNriVT2YbSW80ILRWJa","5EYWGM3Ns3iYew8ws0FatB",0.398,0.804,11,-5.559,1,0.0451,0.175,0,0.181,0.709,186.752,4,194306,FALSE
"We'll Meet Again","Johnny Cash","Country","6kACVPfCOnqzgfEF5ryl0x","1S2jwbIIGvaheLjp8ZF0Ha",0.465,0.239,2,-12.861,1,0.0481,0.975,0.000372,0.13,0.254,95.292,4,177000,FALSE
"Highway 20 Ride","Zac Brown Band","Country","6yJCxee7QumYr820xdIsjo","1XdlLIfwryo38EZ7OzdoEG",0.531,0.403,3,-7.195,1,0.0338,0.551,1.38e-05,0.105,0.431,76.125,4,229280,FALSE
"Seen It All","Jake Bugg","Country","4hf3caW9H8uFwwbv5pFjcg","57mlksQ30FVaITOMpIeoue",0.466,0.822,2,-5.86,1,0.0493,0.00119,0,0.0769,0.376,83.346,4,169973,FALSE
"I Won't Back Down","Johnny Cash","Country","6kACVPfCOnqzgfEF5ryl0x","5AmPClBlU5sK45i6kMSngt",0.626,0.539,9,-8.372,1,0.0288,0.58,0,0.309,0.539,113.702,4,128199,FALSE
"King Of The Road","Roger Miller","Country","1RP2UpEaRzkF0Id3JigqD8","3ErUwzbqtJKWtLNzxgT9hj",0.724,0.257,6,-16.281,1,0.0783,0.349,2.56e-06,0.097,0.692,121.409,4,148466,FALSE
"Stay","Sugarland","Country","0hYxQe3AK5jBPCr5MumLHD","0i11mEZUP1LTU6E0LH9ebQ",0.549,0.284,4,-8.383,1,0.0388,0.774,0,0.105,0.389,135.632,4,284426,FALSE
"Jesus, Take the Wheel","Carrie Underwood","Country","4xFUf1FHVy696Q1JQZMTRj","1TXJjW6DYXrR2HPQa6oeWj",0.285,0.511,2,-2.981,1,0.0304,0.657,0,0.111,0.138,152.05,4,226040,FALSE
"Red Dirt Road","Brooks & Dunn","Country","0XKOBt59crntr7HQXXO8Yz","18MASZd4W2M4SbAkpVIeTK",0.553,0.864,5,-4.038,1,0.0414,0.0736,0.000309,0.138,0.435,136.128,4,260346,FALSE
"John Wayne","Lady Gaga","Country","1HY2Jd0NmPuamShAr6KMms","2KkIDnlVwNkK38wjKrErVA",0.61,0.667,11,-5.825,0,0.0314,0.00131,0.00018,0.34,0.51,96.954,4,174306,FALSE
"Cowboy Casanova","Carrie Underwood","Country","4xFUf1FHVy696Q1JQZMTRj","15XETziWIDxa7zCPcxHGYn",0.598,0.82,5,-2.469,1,0.0566,0.0284,0,0.119,0.55,119.975,4,236973,FALSE
"Shallow - Radio Edit","Lady Gaga","Country","1HY2Jd0NmPuamShAr6KMms","6QfS2wq5sSC1xAJCQsTSlj",0.575,0.33,7,-6.557,1,0.031,0.416,0,0.0872,0.277,95.801,4,217212,FALSE
"Why Do You Feel So Down","Declan Mckenna","Country",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I Love This Bar","Toby Keith","Country","2bA6fzP0lMAQ4kz6CF61w8","2EZWdLnLPwL97JcfNlBoM1",0.602,0.853,2,-5.362,1,0.0438,0.0274,0.00828,0.355,0.466,115.047,4,333453,FALSE
"Ain't No Grave","Johnny Cash","Country","6kACVPfCOnqzgfEF5ryl0x","1xADYlM5rjnbJvAW2tc0qF",0.52,0.35,9,-10.713,0,0.052,0.894,0.000778,0.0895,0.39,79.647,4,173266,FALSE
"Tuesday's Gone","Metallica","Country","2ye2Wgw4gimLv2eAKyk1NB","3kjrWJMt1j9nl3favBZQIH",0.457,0.599,8,-5.693,1,0.0273,0.0115,3.41e-06,0.709,0.31,136.102,3,545733,FALSE
"Cruise","Florida Georgia Line","Country","3b8QkneNDz4JHKKKlLgYZg","7amkWxIK2pZFHd9Ao0UG0o",0.474,0.945,10,-3.368,1,0.0351,0.0208,0,0.0816,0.894,147.975,4,209493,FALSE
"Farmer's Daughter","Rodney Atkins","Country","2qgvmDsc4jrqbAbjq1HGM2","7uP8EdxzkWALJWz8q0MFAC",0.612,0.791,6,-3.519,1,0.0291,0.224,0,0.112,0.786,133.977,4,207040,FALSE
"Creepin' In","Norah Jones","Country","2Kx7MNY7cI1ENniW7vT30N","2g4KotwX1QgiICAF7JU6VY",0.678,0.494,10,-8.759,1,0.0646,0.742,6.88e-06,0.146,0.716,113.149,4,181773,FALSE
"Danny Boy","Johnny Cash","Country","6kACVPfCOnqzgfEF5ryl0x","5o4SqGekEfvdkNuOVx5d3S",0.334,0.0595,9,-11.069,1,0.0416,0.983,8.74e-05,0.124,0.241,177.07,5,198506,FALSE
"Change Is Hard","She & Him","Country","3CIRif6ZAedT7kZSPvj2A4","4KeeDFvD5JO4UPv7iz86G8",0.562,0.375,2,-8.48,1,0.0251,0.406,8.8e-05,0.0929,0.215,91.671,4,183160,FALSE
"Just a Kiss","Lady Antebellum","Country",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cry, Cry, Cry","Johnny Cash","Country","6kACVPfCOnqzgfEF5ryl0x","7npLBklqycLhSBzBBNu6D1",0.819,0.538,5,-9.165,1,0.0401,0.728,2.32e-05,0.106,0.913,102.814,4,148560,FALSE
"Blue Beard","Band of Horses","Country","0OdUWJ0sBjDrqHygGUXeCF","2zjJ36a6rB7MI7jiHnaAJx",0.431,0.454,2,-8.23,1,0.0255,0.429,3.93e-06,0.248,0.299,137.9,4,202360,FALSE
"A Little More Country Than That","Easton Corbin","Country","070kGpqtESdDsLb3gdMIyx","59jOKu7z7MvMU91B7a3LCy",0.64,0.6,11,-8.534,1,0.0318,0.0795,1.5e-06,0.106,0.593,84.969,4,172226,FALSE
"I Am A Man Of Constant Sorrow","The Soggy Bottom Boys","Country",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"End of the Day","Beck","Country",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sam Hall","Johnny Cash","Country","6kACVPfCOnqzgfEF5ryl0x","3s9GpTdrLjmU798zi77NcP",0.601,0.483,0,-7.689,1,0.0276,0.833,6.11e-06,0.097,0.663,92.149,4,159066,FALSE
"That Certain Female","Charlie Feathers","Country",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The First Cut Is the Deepest","Sheryl Crow","Country",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Desperado","Johnny Cash","Country","6kACVPfCOnqzgfEF5ryl0x","58QomoMiMPhWfZwrqOmUt0",0.492,0.266,9,-11.946,1,0.0339,0.918,0,0.145,0.344,125.892,4,192573,FALSE
"She Thinks My Tractor's Sexy","Kenny Chesney","Country","3grHWM9bx2E9vwJCdlRv9O","3QV7NYkrmV0Q0IHdFJw9hO",0.689,0.886,10,-7.066,0,0.0382,0.0664,0,0.278,0.906,122.07,4,248066,FALSE
"Side of the Road","Beck","Country",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"It's A Great Day To Be Alive","Travis Tritt","Country","2M4Yt7oKGoYd0wqU44k4i2","1s3Wo2PEJ87FQAH0MUNiDy",0.595,0.653,7,-4.935,1,0.0265,0.246,0,0.264,0.542,128.93,4,241533,FALSE
"You're Gonna Miss This","Trace Adkins","Country",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rev. Grip","Yo Gotti","Country",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sunday Morning Coming Down","Johnny Cash","Country","6kACVPfCOnqzgfEF5ryl0x","1bZpAGWZkf6zx531RfHPWr",0.299,0.426,8,-11.333,1,0.03,0.282,0.000397,0.319,0.837,155.221,4,246026,FALSE
"Austin","Blake Shelton","Country","1UTPBmNbXNTittyMJrNkvw","2WQAknZHrJAEQOFXe0F44P",0.605,0.609,7,-7.063,1,0.0278,0.188,0,0.0982,0.275,119.914,4,230333,FALSE
"Golden","My Morning Jacket","Country","43O3c6wewpzPKwVaGEEtBM","4uzUGHbch2Os1olkCthOAm",0.568,0.526,5,-8.286,1,0.0251,0.0654,0.00085,0.336,0.332,109.875,4,277293,FALSE
"Hummingbird","Wilco","Country","2QoU3awHVdcHS8LrZEKvSM","6AaHrDGO2MsOXHcXAnagoH",0.407,0.471,4,-11.312,0,0.0432,0.569,0.000407,0.961,0.297,142.842,4,199706,FALSE
"Country Honk","The Rolling Stones","Country","22bE4uQ6baNwSHPVcDxLCe","6zD3VBPn2VNDdmLEg0coPt",0.531,0.759,7,-10.992,1,0.0521,0.627,7.04e-06,0.351,0.888,120.96,4,187466,FALSE
"Slow Burn","Kacey Musgraves","Country","70kkdajctXSbqSMJbQO424","6ET9kf9riLETWs9lePUEAI",0.555,0.43,2,-9.105,1,0.0295,0.462,0.000191,0.0869,0.274,147.613,4,246133,FALSE
"Somebody Like You","Keith Urban","Country","0u2FHSq3ln94y5Q57xazwf","3utiNBNnPsmryid7JWefqW",0.618,0.823,4,-4.92,1,0.0367,0.0638,2.12e-05,0.0757,0.559,111.027,4,230986,FALSE
"Southern Nights","Glen Campbell","Country","59hLmB5DrdihCYtNeFeW1U","5r1aKoeYXwoYPI3mv7RwUz",0.49,0.939,1,-3.774,0,0.0938,0.561,0.00769,0.879,0.764,95.705,4,221226,FALSE
"My Favorite Mistake","Sheryl Crow","Country","4TKTii6gnOnUXQHyuo9JaD","1LAW7bK2NUJfrnmy2KRCs3",0.613,0.754,4,-8.191,0,0.0318,0.00594,0.000318,0.33,0.576,104.651,4,245093,FALSE
"Barefoot Blue Jean Night","Jake Owen","Country","1n2pb9Tsfe4SwAjmUac6YT","3ts6xK5GzfMAAriT9AIBmP",0.599,0.807,4,-4.679,1,0.0402,0.202,0,0.196,0.812,172.017,4,167426,FALSE
"What Light","Wilco","Country","2QoU3awHVdcHS8LrZEKvSM","1BZwQMVd2CrXc9dOeUqrbW",0.273,0.454,7,-7.087,1,0.0295,0.483,4.25e-06,0.118,0.376,175.118,3,215346,FALSE
"Margaritaville","Jimmy Buffett","Country","28AyklUmMECPwdfo8NEsV0","6Zw2dGNHVQj7MNGUMTXoTA",0.576,0.771,2,-6.32,1,0.042,0.588,0,0.904,0.679,131.191,4,262226,FALSE
"The More I Drink","Blake Shelton","Country","1UTPBmNbXNTittyMJrNkvw","4DarkRIJhWUEfVPQs7MZFz",0.658,0.909,2,-4.044,1,0.0388,0.0243,0,0.352,0.706,112.361,4,217186,FALSE
"Springsteen","Eric Church","Country","2IvkS5MXK0vPGnwyJsrEyV","05ZACkzW8YbRq3eFgIfSNB",0.692,0.809,2,-5.935,1,0.0255,0.1,9.77e-05,0.185,0.927,104.023,4,263386,FALSE
"Black Hole","She & Him","Country","3CIRif6ZAedT7kZSPvj2A4","5yKt8TqanoToG5mGSBrPI7",0.674,0.513,2,-7.705,1,0.0412,0.805,2.12e-06,0.191,0.482,129.233,4,132333,FALSE
"Boot Scootin' Boogie","Brooks & Dunn","Country","0XKOBt59crntr7HQXXO8Yz","0KMzyApR43L4JH9ZMHS1Km",0.656,0.817,11,-4.296,0,0.0435,0.22,0,0.304,0.862,130.448,4,198226,FALSE
"Should've Been A Cowboy","Toby Keith","Country","2bA6fzP0lMAQ4kz6CF61w8","5zBM9vjDWR8nWN5Vfg1p1V",0.586,0.729,7,-5.392,1,0.0336,0.271,0,0.231,0.669,133.849,4,209906,FALSE
"Can I Get It","Adele","Country","4dpARuHxo51G3z768sgnrY","6w8ZPYdnGajyfPddTWdthN",0.703,0.68,9,-6.118,0,0.0431,0.0171,0,0.178,0.536,97.985,4,210384,FALSE
"More Adventurous","Rilo Kiley","Country","2cevwbv7ISD92VMNLYLHZA","6xdZfiETcNnlGgw2jPFu24",0.472,0.47,3,-6.336,1,0.0276,0.59,0,0.108,0.523,88.642,4,205266,FALSE
"Little Bitty","Alan Jackson","Country","4mxWe1mtYIYfP040G38yvS","0qlYRLkbmSbeS5jTkfQaGj",0.571,0.818,4,-6.539,1,0.0415,0.151,0,0.348,0.728,163.045,4,158626,FALSE
"Shadow Days","John Mayer","Country","0hEurMDQu99nJRq8pTxO14","3RgR3cFZ6xh7MlB9DURK6e",0.52,0.559,2,-9.615,1,0.0254,0.0736,0.349,0.116,0.254,146.944,4,228173,FALSE
"A Place in This World","Taylor Swift","Country",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wild At Heart","Gloriana","Country",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Friends in Low Places","Garth Brooks","Country",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leaving on a Jet Plane","John Denver","Country","7EK1bQADBoqbYXnT4Cqv9w","0hS2EF1YErlHBS5c97iGxi",0.486,0.279,7,-12.263,1,0.0307,0.676,0,0.141,0.469,132.939,4,217026,FALSE
"She's Everything","Brad Paisley","Country","13YmWQJFwgZrd4bf5IjMY4","3dAgQFdruU8ufWc5GE05xC",0.355,0.478,0,-8.323,1,0.0334,0.569,2.88e-06,0.194,0.271,102.967,4,266920,FALSE
"Lover, Lover","Jerrod Niemann","Country","0RKP52f5PNDCRZ9Luq2Sr7","5UzU0qw21okODBNUnxptVo",0.879,0.567,7,-6.509,1,0.0588,0.186,0,0.622,0.948,112.473,4,193733,FALSE
"Boondocks","Little Big Town","Country","3CygdxquGHurS7f9LjNLkv","3duP6mBVDsHM8ioN7o7dAK",0.41,0.78,9,-5.391,1,0.0332,0.211,0,0.48,0.695,88.016,4,272346,FALSE
"Check Yes Or No","George Strait","Country","5vngPClqofybhPERIqQMYd","2dgMaCYJfG3BHDAOxTGera",0.705,0.557,5,-12.275,1,0.0351,0.153,0,0.0317,0.715,111.491,4,201986,FALSE
"Big Green Tractor","Jason Aldean","Country","3FfvYsEGaIb52QPXhg4DcH","1jvUrVUMm1U2XfXX534fRP",0.616,0.596,4,-5.035,1,0.0289,0.654,0,0.218,0.58,137.077,4,204200,FALSE
"Home","Blake Shelton","Country","1UTPBmNbXNTittyMJrNkvw","78NDstvbMtbdiPsYmGrHid",0.38,0.443,7,-6.972,1,0.0268,0.479,3.03e-06,0.11,0.281,63.122,4,230453,FALSE
"Betrayed","Lil Xan","Country","3EXdLajEO02ziZ90P90bSW","4vaxvNDaLSoD36iZX515ug",0.821,0.434,10,-9.194,0,0.118,0.434,0,0.128,0.241,120.012,4,187173,TRUE
"Cold as You","Taylor Swift","Country",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The House That Built Me","Miranda Lambert","Country","66lH4jAE7pqPlOlzUKbwA0","1R83BM4h81GMRDksPWn7QB",0.525,0.3,5,-8.005,1,0.0286,0.578,8.3e-06,0.116,0.206,80.993,4,236626,FALSE
"Country Girl (Shake It for Me)","Luke Bryan","Country",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"She'll Come Back To Me","Cake","Country",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dead Flowers","The Rolling Stones","Country",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sky Blue Sky","Wilco","Country","2QoU3awHVdcHS8LrZEKvSM","4Fpu9HViylfPzKVkBRdwSy",0.685,0.364,0,-12.232,1,0.0373,0.708,0.0278,0.114,0.298,116.324,4,202826,FALSE
"How Do I Live","LeAnn Rimes","Country",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hot Dog","Led Zeppelin","Country",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rocky Mountain High","John Denver","Country","7EK1bQADBoqbYXnT4Cqv9w","7htfaA3jP5oc16hlkRhudO",0.457,0.57,4,-9.421,1,0.0426,0.113,0,0.0868,0.497,91.932,4,250880,FALSE
"Blind Love","Tom Waits","Country","7x83XhcMbOTl1UdYsPTuZM","6fqnaA3YKILG71D3zTOVS3",0.566,0.28,10,-15.451,1,0.0384,0.114,0.000928,0.375,0.347,98.941,4,260106,FALSE
"Here You Come Again","Dolly Parton","Country","32vWCbZh0xZ4o9gkz4PsEU","6xpXTGznpnc2GcylNmNnlr",0.543,0.57,1,-9.105,1,0.0362,0.583,0.000625,0.065,0.621,105.441,4,173466,FALSE
"New York, New York","Ryan Adams","Country","2qc41rNTtdLK0tV3mJn2Pm","3IE61CSBUmnMAfrKPTaix3",0.459,0.186,8,-13.435,1,0.0591,0.876,0.000617,0.684,0.119,123.378,4,275274,FALSE
"My Maria","Brooks & Dunn","Country","0XKOBt59crntr7HQXXO8Yz","1turOniRQ06J1rCyx0B096",0.673,0.842,3,-4.627,1,0.0366,0.06,0.000257,0.178,0.898,125.57,4,208106,FALSE
"A-YO","Lady Gaga","Country","1HY2Jd0NmPuamShAr6KMms","6J2LiRGujidHrF5GJKhSFM",0.666,0.889,7,-5.699,1,0.144,0.0987,0,0.0965,0.916,149.959,4,207720,FALSE
"Please Don't Say You Love Me","Gabrielle Aplin","Country","3w6zswp5THsSKYLICUbDTZ","6fDeXU7PtY2XRMdF63TZy3",0.479,0.541,0,-9.862,1,0.0545,0.737,0,0.108,0.321,85.994,4,181400,FALSE
"Stuck Like Glue","Sugarland","Country","0hYxQe3AK5jBPCr5MumLHD","3MqsLzKWyE3qIB4C8K9JSP",0.702,0.795,1,-4.764,1,0.0568,0.329,0,0.0505,0.836,83.961,4,247586,FALSE
"Any Man of Mine","Shania Twain","Country",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The Last Time","Taylor Swift","Country","06HL4z0CvFAxyc27GXpf02","3n9mzjgAzjyKawvbHzciXF",0.505,0.443,2,-7.039,1,0.0276,0.035,3.15e-06,0.0921,0.123,94.069,4,298293,FALSE
"Are You Gonna Kiss Me or Not","Thompson Square","Country",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Country Road","James Taylor","Country","0vn7UBvSQECKJm2817Yf1P","7iMT9dte1Ml23gxj6k88wx",0.523,0.447,2,-12.811,1,0.0404,0.299,0,0.926,0.457,133.29,4,339266,FALSE
"There Goes My Life","Kenny Chesney","Country","3grHWM9bx2E9vwJCdlRv9O","2z5ybbb3OMLDPiA1Ui9Ucy",0.543,0.488,4,-8.24,1,0.0331,0.0336,5.48e-06,0.26,0.213,135.712,4,302666,FALSE
"Southern Voice","Tim McGraw","Country","6roFdX1y5BYSbp60OTJWMd","3wUw2C8bngb3UBDNlcY0JI",0.63,0.877,9,-4.106,1,0.0321,0.0446,0,0.113,0.758,112.051,4,242426,FALSE
"Kerosene","Miranda Lambert","Country","66lH4jAE7pqPlOlzUKbwA0","5ECEcyaJQejLRW0UekJXrS",0.628,0.92,7,-3.252,1,0.0287,0.00687,5.34e-05,0.337,0.808,126.998,4,185800,FALSE
"Rainbow","Kacey Musgraves","Country","70kkdajctXSbqSMJbQO424","79qxwHypONUt3AFq0WPpT9",0.581,0.197,3,-7.697,1,0.0329,0.88,0,0.107,0.349,130.367,4,214293,FALSE
"Amarillo Sky","Jason Aldean","Country","3FfvYsEGaIb52QPXhg4DcH","0axUHkhMMY0YSC1jFBVWqv",0.491,0.776,2,-3.887,1,0.0393,0.314,0,0.146,0.428,154.988,4,202546,FALSE
"Take It Back","She & Him","Country","3CIRif6ZAedT7kZSPvj2A4","2jKWYiSJ2rS6F6COnAcfDa",0.346,0.132,0,-9.163,0,0.0293,0.932,4.65e-05,0.085,0.186,102.133,3,157066,FALSE
"Butterflies","Kacey Musgraves","Country","70kkdajctXSbqSMJbQO424","30VHURM5NOfoZmqp2iKawS",0.689,0.614,4,-6.137,0,0.0306,0.252,1.95e-05,0.178,0.411,141.97,4,219053,FALSE
"Settle For A Slowdown","Dierks Bentley","Country","7x8nK0m0cP2ksQf0mjWdPS","23wZ7ClwPgwBNkFvnTlMwk",0.533,0.665,5,-5.632,1,0.0317,0.0813,1.86e-05,0.332,0.212,80.975,4,223200,FALSE
"From This Moment On","Shania Twain","Country","5e4Dhzv426EvQe3aDb64jL","4EfcPNtnoBHfoGZOK69meE",0.432,0.496,7,-5.136,1,0.0271,0.377,0,0.189,0.121,135.899,4,291640,FALSE
"Handshake Drugs","Wilco","Country","2QoU3awHVdcHS8LrZEKvSM","2lY7R0zuSij9g7gyRiwN5I",0.405,0.835,7,-7.051,1,0.0728,0.0151,0.00137,0.976,0.535,114.879,4,383546,FALSE
"Eight Second Ride","Jake Owen","Country","1n2pb9Tsfe4SwAjmUac6YT","0XjXQDJpajDzCdpazp1562",0.645,0.843,0,-4.072,1,0.0475,0.104,0,0.249,0.534,92.357,3,187320,FALSE
"Fearless (Taylor’s Version)","Taylor Swift","Country","06HL4z0CvFAxyc27GXpf02","77sMIMlNaSURUAXq5coCxE",0.569,0.741,5,-4.963,1,0.0282,0.0122,0,0.333,0.43,100.118,4,241591,FALSE
"Stay Beautiful","Taylor Swift","Country","06HL4z0CvFAxyc27GXpf02","41sjzdjScVwnxnxADElts6",0.594,0.629,8,-4.919,1,0.0246,0.0868,0,0.137,0.504,131.597,4,236053,FALSE
"Chattahoochee","Alan Jackson","Country","4mxWe1mtYIYfP040G38yvS","0zguOtmQBHtdzIG35vZilH",0.606,0.706,0,-9.665,1,0.0379,0.362,0,0.16,0.819,174.533,4,148160,FALSE
"All-American Girl","Carrie Underwood","Country","4xFUf1FHVy696Q1JQZMTRj","6WbF8rjnCUL3ruyTZSGAot",0.617,0.835,9,-2.111,1,0.0305,0.0412,0,0.296,0.738,123.986,4,212173,FALSE
"Come a Little Closer","Dierks Bentley","Country",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Love Don't Live Here","Lady Antebellum","Country",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"At Least That's What You Said","Wilco","Country","2QoU3awHVdcHS8LrZEKvSM","46KtK3aIARA8Pg0WzJSBGb",0.233,0.664,7,-9.424,1,0.0653,0.194,0.0515,0.984,0.201,93.809,4,318640,FALSE
"Remember When","Alan Jackson","Country",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cowboy Take Me Away","Dixie Chicks","Country",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rebel Rouser","Duane Eddy","Country","1I5Cu7bqjkRg85idwYsD91","1w0ALMLbGhu4FfmtlQHiGb",0.579,0.627,9,-7.899,1,0.034,0.568,0.933,0.259,0.727,105.277,4,142746,FALSE
"Wanted","Hunter Hayes","Country","7H6dkUChT5EoOQtUVMg4cN","0f1svjHSiaCJif6noKKVHa",0.421,0.476,0,-7.692,1,0.0298,0.268,0,0.0816,0.3,169.784,4,228840,FALSE
"Joanne","Lady Gaga","Country","1HY2Jd0NmPuamShAr6KMms","1ahtahsp8Znd2SWA27fx7l",0.549,0.414,7,-8.453,1,0.0273,0.146,0,0.0998,0.404,149.746,4,196906,FALSE
"Sad Songs And Waltzes","Cake","Country",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I Run to You","Lady Antebellum","Country",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"She's Country","Jason Aldean","Country","3FfvYsEGaIb52QPXhg4DcH","4cDWuDOQPJsnS88XKrkAFy",0.554,0.872,6,-2.849,1,0.0897,0.221,0,0.0638,0.657,172.196,4,220573,FALSE
"Funnel of Love","Wanda Jackson","Country","5ZKMPRDHc7qElVJFh3uRqB","5N22FteLZT3tgYABLAobu1",0.623,0.658,1,-5.481,0,0.0367,0.0862,5.68e-05,0.173,0.81,126.867,4,152933,FALSE
